StarColor_blue,StarColor_green,StarColor_orange,StarColor_red,StarColor_white,StarColor_yellow,StarSize_dwarf,StarSize_giant,StarSize_super giant,DistFromStar,PlanetNumber,isMoon,ThermalMean,class
1,0,0,0,0,0,1,0,0,4062,5,1.0,1.3333333333333333,1.0
1,0,0,0,0,0,1,0,0,4062,5,1.0,1.3333333333333333,0.0
1,0,0,0,0,0,1,0,0,7322,6,0.0,1.3333333333333333,0.0
0,0,0,0,1,0,1,0,0,1188,1,0.0,1.4285714285714286,0.0
0,0,0,0,1,0,1,0,0,1188,1,1.0,1.4285714285714286,0.0
0,0,0,0,1,0,1,0,0,1188,1,1.0,1.4285714285714286,0.0
0,0,0,0,1,0,1,0,0,1188,1,1.0,1.4285714285714286,0.0
0,0,0,0,1,0,1,0,0,1836,2,0.0,1.4285714285714286,1.0
0,0,0,0,1,0,1,0,0,1836,2,1.0,1.4285714285714286,1.0
0,0,0,0,1,0,1,0,0,2364,3,0.0,1.4285714285714286,1.0
0,0,0,0,1,0,1,0,0,3048,4,0.0,1.4285714285714286,1.0
0,0,0,0,1,0,1,0,0,3825,5,0.0,1.4285714285714286,0.0
0,0,0,0,1,0,1,0,0,3825,5,1.0,1.4285714285714286,1.0
0,0,0,0,1,0,1,0,0,3825,5,1.0,1.4285714285714286,1.0
0,0,0,0,1,0,1,0,0,3825,5,1.0,1.4285714285714286,0.0
0,0,0,0,1,0,1,0,0,5270,6,0.0,1.4285714285714286,0.0
0,0,0,0,1,0,1,0,0,6400,7,0.0,1.4285714285714286,1.0
0,0,0,0,1,0,1,0,0,6969,1,0.0,1.0,0.0
0,1,0,0,0,0,1,0,0,1044,1,0.0,1.2,0.0
0,1,0,0,0,0,1,0,0,5027,2,0.0,1.2,1.0
0,1,0,0,0,0,1,0,0,5707,3,0.0,1.2,0.0
0,1,0,0,0,0,1,0,0,5707,3,1.0,1.2,1.0
0,1,0,0,0,0,1,0,0,5707,3,1.0,1.2,1.0
0,1,0,0,0,0,1,0,0,5707,3,1.0,1.2,0.0
0,1,0,0,0,0,1,0,0,5707,3,1.0,1.2,0.0
0,1,0,0,0,0,1,0,0,6778,4,0.0,1.2,0.0
0,1,0,0,0,0,1,0,0,6778,4,1.0,1.2,0.0
0,1,0,0,0,0,1,0,0,6778,4,1.0,1.2,1.0
0,1,0,0,0,0,1,0,0,7675,5,0.0,1.2,0.0
0,1,0,0,0,0,1,0,0,7675,5,1.0,1.2,0.0
0,1,0,0,0,0,1,0,0,7675,5,1.0,1.2,0.0
0,1,0,0,0,0,1,0,0,7675,5,1.0,1.2,0.0
0,1,0,0,0,0,1,0,0,7675,5,1.0,1.2,0.0
0,0,0,1,0,0,1,0,0,762,1,0.0,1.0,0.0
0,0,0,1,0,0,1,0,0,1657,2,0.0,1.0,0.0
0,0,0,1,0,0,1,0,0,2746,3,0.0,1.0,0.0
0,0,0,1,0,0,1,0,0,2746,3,1.0,1.0,0.0
0,0,0,1,0,0,1,0,0,2746,3,1.0,1.0,0.0
0,0,0,1,0,0,1,0,0,6285,4,0.0,1.0,0.0
0,0,0,1,0,0,1,0,0,6768,5,0.0,1.0,1.0
0,0,0,1,0,0,1,0,0,7427,6,0.0,1.0,0.0
0,0,1,0,0,0,0,1,0,5888,1,0.0,1.0,0.0
0,0,1,0,0,0,0,1,0,5888,1,1.0,1.0,0.0
0,1,0,0,0,0,1,0,0,526,1,0.0,1.1666666666666667,0.0
0,1,0,0,0,0,1,0,0,1646,2,0.0,1.1666666666666667,0.0
0,1,0,0,0,0,1,0,0,3632,3,0.0,1.1666666666666667,0.0
0,1,0,0,0,0,1,0,0,3632,3,1.0,1.1666666666666667,0.0
0,1,0,0,0,0,1,0,0,3632,3,1.0,1.1666666666666667,0.0
0,1,0,0,0,0,1,0,0,3632,3,1.0,1.1666666666666667,0.0
0,1,0,0,0,0,1,0,0,4513,4,0.0,1.1666666666666667,1.0
0,1,0,0,0,0,1,0,0,6051,5,0.0,1.1666666666666667,0.0
0,1,0,0,0,0,1,0,0,7281,6,0.0,1.1666666666666667,0.0
0,0,0,0,1,0,1,0,0,1515,1,0.0,1.0,1.0
0,0,0,0,1,0,1,0,0,2174,2,0.0,1.0,0.0
0,0,0,0,1,0,1,0,0,5726,3,0.0,1.0,0.0
0,0,0,0,1,0,1,0,0,5726,3,1.0,1.0,1.0
0,0,0,0,1,0,1,0,0,5726,3,1.0,1.0,0.0
0,0,0,0,1,0,1,0,0,1236,1,0.0,1.1428571428571428,0.0
0,0,0,0,1,0,1,0,0,2491,2,0.0,1.1428571428571428,0.0
0,0,0,0,1,0,1,0,0,2989,3,0.0,1.1428571428571428,0.0
0,0,0,0,1,0,1,0,0,2989,3,1.0,1.1428571428571428,0.0
0,0,0,0,1,0,1,0,0,4155,4,0.0,1.1428571428571428,0.0
0,0,0,0,1,0,1,0,0,4546,5,0.0,1.1428571428571428,0.0
0,0,0,0,1,0,1,0,0,4546,5,1.0,1.1428571428571428,1.0
0,0,0,0,1,0,1,0,0,4546,5,1.0,1.1428571428571428,1.0
0,0,0,0,1,0,1,0,0,4546,5,1.0,1.1428571428571428,1.0
0,0,0,0,1,0,1,0,0,6000,6,0.0,1.1428571428571428,1.0
0,0,0,0,1,0,1,0,0,6818,7,0.0,1.1428571428571428,1.0
0,0,0,0,1,0,1,0,0,6818,7,1.0,1.1428571428571428,0.0
0,0,0,1,0,0,1,0,0,1287,1,0.0,1.0,0.0
0,0,0,1,0,0,1,0,0,1287,1,1.0,1.0,0.0
0,0,0,1,0,0,1,0,0,2760,2,0.0,1.0,0.0
0,0,0,1,0,0,1,0,0,5719,3,0.0,1.0,0.0
0,0,0,1,0,0,1,0,0,5719,3,1.0,1.0,0.0
0,0,0,1,0,0,1,0,0,5719,3,1.0,1.0,0.0
0,0,0,1,0,0,1,0,0,7102,4,0.0,1.0,0.0
0,0,0,1,0,0,1,0,0,7102,4,1.0,1.0,0.0
0,0,0,1,0,0,1,0,0,7102,4,1.0,1.0,0.0
0,0,0,1,0,0,1,0,0,7102,4,1.0,1.0,0.0
0,0,0,1,0,0,1,0,0,7102,4,1.0,1.0,0.0
0,0,0,0,1,0,1,0,0,2458,1,0.0,1.0,0.0
0,0,0,0,1,0,1,0,0,2458,1,1.0,1.0,1.0
0,0,0,0,1,0,1,0,0,2458,1,1.0,1.0,1.0
1,0,0,0,0,0,1,0,0,928,1,0.0,1.0,0.0
1,0,0,0,0,0,1,0,0,1440,2,0.0,1.0,0.0
1,0,0,0,0,0,1,0,0,2028,3,0.0,1.0,0.0
1,0,0,0,0,0,1,0,0,2028,3,1.0,1.0,1.0
1,0,0,0,0,0,1,0,0,2028,3,1.0,1.0,1.0
0,0,0,0,1,0,1,0,0,797,1,0.0,1.2857142857142858,1.0
0,0,0,0,1,0,1,0,0,1956,2,0.0,1.2857142857142858,1.0
0,0,0,0,1,0,1,0,0,3275,3,0.0,1.2857142857142858,1.0
0,0,0,0,1,0,1,0,0,4338,4,0.0,1.2857142857142858,1.0
0,0,0,0,1,0,1,0,0,5045,5,0.0,1.2857142857142858,0.0
0,0,0,0,1,0,1,0,0,6636,6,0.0,1.2857142857142858,0.0
0,0,0,0,1,0,1,0,0,7767,7,0.0,1.2857142857142858,1.0
0,1,0,0,0,0,1,0,0,1580,1,0.0,1.0,0.0
0,1,0,0,0,0,1,0,0,2670,2,0.0,1.0,0.0
0,1,0,0,0,0,1,0,0,3490,3,0.0,1.0,0.0
0,1,0,0,0,0,1,0,0,3490,3,1.0,1.0,0.0
0,1,0,0,0,0,1,0,0,3490,3,1.0,1.0,0.0
0,1,0,0,0,0,1,0,0,4326,4,0.0,1.0,0.0
0,1,0,0,0,0,1,0,0,4951,5,0.0,1.0,0.0
0,1,0,0,0,0,1,0,0,6995,6,0.0,1.0,0.0
0,1,0,0,0,0,1,0,0,6995,6,1.0,1.0,0.0
0,1,0,0,0,0,1,0,0,7474,7,0.0,1.0,0.0
0,1,0,0,0,0,1,0,0,942,1,0.0,1.0,1.0
0,1,0,0,0,0,1,0,0,6983,2,0.0,1.0,0.0
0,1,0,0,0,0,1,0,0,2405,1,0.0,1.0,1.0
0,1,0,0,0,0,1,0,0,3339,2,0.0,1.0,1.0
0,1,0,0,0,0,1,0,0,5499,3,0.0,1.0,0.0
0,1,0,0,0,0,1,0,0,6962,4,0.0,1.0,0.0
0,1,0,0,0,0,1,0,0,7794,5,0.0,1.0,0.0
0,1,0,0,0,0,1,0,0,7794,5,1.0,1.0,0.0
0,1,0,0,0,0,1,0,0,7794,5,1.0,1.0,1.0
0,1,0,0,0,0,1,0,0,7794,5,1.0,1.0,1.0
0,1,0,0,0,0,1,0,0,7794,5,1.0,1.0,0.0
0,0,0,1,0,0,1,0,0,4387,1,0.0,1.0,0.0
0,0,0,1,0,0,1,0,0,4387,1,1.0,1.0,0.0
0,0,0,1,0,0,1,0,0,5371,2,0.0,1.0,0.0
0,0,0,1,0,0,1,0,0,5891,3,0.0,1.0,1.0
0,0,1,0,0,0,1,0,0,619,1,0.0,1.0,0.0
0,0,1,0,0,0,1,0,0,619,1,1.0,1.0,0.0
0,0,1,0,0,0,1,0,0,1305,2,0.0,1.0,0.0
0,0,1,0,0,0,1,0,0,2171,1,0.0,1.0,0.0
0,0,1,0,0,0,1,0,0,5765,2,0.0,1.0,0.0
0,0,1,0,0,0,1,0,0,5765,2,1.0,1.0,0.0
0,0,1,0,0,0,1,0,0,7356,3,0.0,1.0,0.0
0,0,1,0,0,0,1,0,0,7356,3,1.0,1.0,0.0
0,0,1,0,0,0,1,0,0,7356,3,1.0,1.0,0.0
0,0,1,0,0,0,1,0,0,7356,3,1.0,1.0,1.0
0,0,0,1,0,0,1,0,0,495,1,0.0,1.0,0.0
0,0,0,1,0,0,1,0,0,1430,2,0.0,1.0,0.0
0,0,0,1,0,0,1,0,0,7313,3,0.0,1.0,0.0
0,0,0,1,0,0,1,0,0,7752,4,0.0,1.0,0.0
0,0,1,0,0,0,1,0,0,4750,1,0.0,1.0,1.0
0,0,1,0,0,0,1,0,0,5997,2,0.0,1.0,0.0
0,0,1,0,0,0,1,0,0,6518,3,0.0,1.0,0.0
0,0,1,0,0,0,1,0,0,6518,3,1.0,1.0,1.0
0,0,1,0,0,0,1,0,0,6518,3,1.0,1.0,0.0
0,0,0,1,0,0,1,0,0,598,1,0.0,1.0,0.0
0,0,0,1,0,0,1,0,0,2878,2,0.0,1.0,0.0
0,0,0,1,0,0,1,0,0,3845,3,0.0,1.0,0.0
0,0,0,1,0,0,1,0,0,5673,4,0.0,1.0,0.0
0,0,0,1,0,0,1,0,0,5673,4,1.0,1.0,0.0
0,0,0,1,0,0,1,0,0,5673,4,1.0,1.0,0.0
0,0,0,1,0,0,1,0,0,6101,5,0.0,1.0,0.0
0,0,0,1,0,0,1,0,0,6101,5,1.0,1.0,0.0
0,0,0,1,0,0,1,0,0,6101,5,1.0,1.0,1.0
0,0,0,0,1,0,1,0,0,809,1,0.0,1.5555555555555556,1.0
0,0,0,0,1,0,1,0,0,1992,2,0.0,1.5555555555555556,1.0
0,0,0,0,1,0,1,0,0,2703,3,0.0,1.5555555555555556,0.0
0,0,0,0,1,0,1,0,0,3273,4,0.0,1.5555555555555556,0.0
0,0,0,0,1,0,1,0,0,3273,4,1.0,1.5555555555555556,1.0
0,0,0,0,1,0,1,0,0,4194,5,0.0,1.5555555555555556,0.0
0,0,0,0,1,0,1,0,0,4194,5,1.0,1.5555555555555556,1.0
0,0,0,0,1,0,1,0,0,4194,5,1.0,1.5555555555555556,0.0
0,0,0,0,1,0,1,0,0,4194,5,1.0,1.5555555555555556,0.0
0,0,0,0,1,0,1,0,0,4194,5,1.0,1.5555555555555556,1.0
0,0,0,0,1,0,1,0,0,4927,6,0.0,1.5555555555555556,1.0
0,0,0,0,1,0,1,0,0,5706,7,0.0,1.5555555555555556,0.0
0,0,0,0,1,0,1,0,0,6392,8,0.0,1.5555555555555556,0.0
0,0,0,0,1,0,1,0,0,7087,9,0.0,1.5555555555555556,0.0
0,0,0,0,0,1,0,1,0,1315,1,0.0,7.75,1.0
0,0,0,0,0,1,0,1,0,2242,2,0.0,7.75,0.0
0,0,0,0,0,1,0,1,0,3172,3,0.0,7.75,0.0
0,0,0,0,0,1,0,1,0,4450,4,0.0,7.75,0.0
0,0,0,0,0,1,0,1,0,4450,4,1.0,7.75,0.0
0,0,0,0,0,1,0,1,0,4450,4,1.0,7.75,0.0
0,0,0,0,0,1,0,1,0,4450,4,1.0,7.75,0.0
1,0,0,0,0,0,1,0,0,1904,1,0.0,1.0,0.0
1,0,0,0,0,0,1,0,0,2253,2,0.0,1.0,0.0
1,0,0,0,0,0,1,0,0,2253,2,1.0,1.0,0.0
1,0,0,0,0,0,1,0,0,2253,2,1.0,1.0,1.0
1,0,0,0,0,0,1,0,0,2253,2,1.0,1.0,0.0
1,0,0,0,0,0,1,0,0,2253,2,1.0,1.0,0.0
1,0,0,0,0,0,1,0,0,3019,3,0.0,1.0,1.0
1,0,0,0,0,0,1,0,0,3986,4,0.0,1.0,0.0
1,0,0,0,0,0,1,0,0,6167,5,0.0,1.0,0.0
1,0,0,0,0,0,1,0,0,6167,5,1.0,1.0,0.0
1,0,0,0,0,0,1,0,0,6167,5,1.0,1.0,0.0
1,0,0,0,0,0,1,0,0,7034,6,0.0,1.0,1.0
1,0,0,0,0,0,1,0,0,7739,7,0.0,1.0,0.0
0,0,0,1,0,0,1,0,0,1085,1,0.0,1.0,0.0
0,0,0,1,0,0,1,0,0,1987,2,0.0,1.0,0.0
0,0,0,1,0,0,1,0,0,2975,3,0.0,1.0,0.0
0,0,0,1,0,0,1,0,0,4472,4,0.0,1.0,0.0
0,0,0,1,0,0,1,0,0,4811,5,0.0,1.0,0.0
0,0,0,1,0,0,1,0,0,6014,6,0.0,1.0,0.0
0,0,0,1,0,0,1,0,0,6863,7,0.0,1.0,0.0
0,0,0,1,0,0,1,0,0,7880,8,0.0,1.0,0.0
0,0,0,1,0,0,1,0,0,7880,8,1.0,1.0,0.0
0,0,0,1,0,0,1,0,0,7880,8,1.0,1.0,0.0
1,0,0,0,0,0,1,0,0,1004,1,0.0,1.5,0.0
1,0,0,0,0,0,1,0,0,1004,1,1.0,1.5,1.0
1,0,0,0,0,0,1,0,0,2865,2,0.0,1.5,1.0
1,0,0,0,0,0,1,0,0,4687,3,0.0,1.5,1.0
1,0,0,0,0,0,1,0,0,7435,4,0.0,1.5,0.0
0,1,0,0,0,0,1,0,0,1153,1,0.0,1.0,0.0
0,1,0,0,0,0,1,0,0,1153,1,1.0,1.0,0.0
0,1,0,0,0,0,1,0,0,1153,1,1.0,1.0,1.0
0,1,0,0,0,0,1,0,0,1153,1,1.0,1.0,0.0
0,1,0,0,0,0,1,0,0,1153,1,1.0,1.0,0.0
0,1,0,0,0,0,1,0,0,3645,2,0.0,1.0,0.0
0,1,0,0,0,0,1,0,0,4272,3,0.0,1.0,1.0
0,1,0,0,0,0,1,0,0,5071,4,0.0,1.0,0.0
0,1,0,0,0,0,1,0,0,6012,5,0.0,1.0,0.0
0,1,0,0,0,0,1,0,0,7242,6,0.0,1.0,0.0
0,1,0,0,0,0,1,0,0,7773,7,0.0,1.0,0.0
1,0,0,0,0,0,1,0,0,553,1,0.0,2.0,0.0
1,0,0,0,0,0,1,0,0,2041,2,0.0,2.0,0.0
1,0,0,0,0,0,1,0,0,3071,3,0.0,2.0,0.0
1,0,0,0,0,0,1,0,0,3071,3,1.0,2.0,0.0
1,0,0,0,0,0,1,0,0,5100,4,0.0,2.0,0.0
1,0,0,0,0,0,1,0,0,5566,5,0.0,2.0,1.0
0,0,1,0,0,0,1,0,0,4702,1,0.0,1.0,0.0
0,0,1,0,0,0,1,0,0,1628,1,0.0,1.0,0.0
0,0,1,0,0,0,1,0,0,1628,1,1.0,1.0,0.0
0,0,1,0,0,0,1,0,0,1628,1,1.0,1.0,0.0
0,0,1,0,0,0,1,0,0,1628,1,1.0,1.0,0.0
0,0,1,0,0,0,1,0,0,2591,2,0.0,1.0,0.0
1,0,0,0,0,0,1,0,0,517,1,0.0,2.6666666666666665,1.0
1,0,0,0,0,0,1,0,0,3376,2,0.0,2.6666666666666665,1.0
1,0,0,0,0,0,1,0,0,7356,3,0.0,2.6666666666666665,1.0
0,0,0,1,0,0,1,0,0,1077,1,0.0,1.0,0.0
0,0,0,1,0,0,1,0,0,2236,2,0.0,1.0,0.0
0,0,0,1,0,0,1,0,0,3227,3,0.0,1.0,0.0
0,0,0,1,0,0,1,0,0,4927,4,0.0,1.0,0.0
0,0,0,1,0,0,1,0,0,4927,4,1.0,1.0,0.0
0,0,0,1,0,0,1,0,0,4927,4,1.0,1.0,0.0
0,0,0,1,0,0,1,0,0,7124,5,0.0,1.0,0.0
0,0,0,1,0,0,1,0,0,524,1,0.0,1.0,0.0
0,0,0,1,0,0,1,0,0,1058,2,0.0,1.0,0.0
0,0,0,1,0,0,1,0,0,2151,3,0.0,1.0,0.0
0,0,0,1,0,0,1,0,0,6050,4,0.0,1.0,0.0
0,0,0,1,0,0,1,0,0,6714,5,0.0,1.0,0.0
0,0,0,1,0,0,1,0,0,6714,5,1.0,1.0,0.0
0,0,0,1,0,0,1,0,0,6714,5,1.0,1.0,0.0
0,0,0,1,0,0,1,0,0,6714,5,1.0,1.0,0.0
0,0,0,1,0,0,1,0,0,7253,6,0.0,1.0,0.0
0,0,0,1,0,0,1,0,0,7883,7,0.0,1.0,0.0
1,0,0,0,0,0,1,0,0,1164,1,0.0,1.0,0.0
1,0,0,0,0,0,1,0,0,4091,2,0.0,1.0,0.0
1,0,0,0,0,0,1,0,0,6214,3,0.0,1.0,1.0
0,0,0,1,0,0,1,0,0,1524,1,0.0,1.0,0.0
0,0,0,1,0,0,1,0,0,7857,2,0.0,1.0,0.0
0,0,0,1,0,0,1,0,0,7857,2,1.0,1.0,0.0
0,0,1,0,0,0,1,0,0,1263,1,0.0,1.0,0.0
0,0,1,0,0,0,1,0,0,3525,2,0.0,1.0,0.0
0,0,1,0,0,0,1,0,0,3525,2,1.0,1.0,0.0
0,0,1,0,0,0,1,0,0,3525,2,1.0,1.0,0.0
0,0,1,0,0,0,1,0,0,4675,3,0.0,1.0,0.0
0,0,1,0,0,0,1,0,0,5492,4,0.0,1.0,0.0
0,0,1,0,0,0,1,0,0,6624,5,0.0,1.0,0.0
0,0,1,0,0,0,1,0,0,6624,5,1.0,1.0,0.0
0,0,1,0,0,0,1,0,0,1084,1,0.0,1.0,0.0
0,0,1,0,0,0,1,0,0,1775,2,0.0,1.0,0.0
0,0,1,0,0,0,1,0,0,3759,3,0.0,1.0,0.0
0,0,1,0,0,0,1,0,0,4186,4,0.0,1.0,0.0
0,0,1,0,0,0,1,0,0,5305,5,0.0,1.0,0.0
0,0,1,0,0,0,1,0,0,6315,6,0.0,1.0,0.0
0,0,1,0,0,0,1,0,0,6915,7,0.0,1.0,0.0
0,0,1,0,0,0,1,0,0,6915,7,1.0,1.0,0.0
0,0,1,0,0,0,1,0,0,6915,7,1.0,1.0,0.0
0,0,1,0,0,0,1,0,0,7538,8,0.0,1.0,0.0
0,0,1,0,0,0,1,0,0,7538,8,1.0,1.0,0.0
1,0,0,0,0,0,1,0,0,818,1,0.0,1.3333333333333333,0.0
1,0,0,0,0,0,1,0,0,1464,2,0.0,1.3333333333333333,0.0
1,0,0,0,0,0,1,0,0,2164,3,0.0,1.3333333333333333,0.0
1,0,0,0,0,0,1,0,0,2780,4,0.0,1.3333333333333333,0.0
1,0,0,0,0,0,1,0,0,3325,5,0.0,1.3333333333333333,0.0
1,0,0,0,0,0,1,0,0,3325,5,1.0,1.3333333333333333,1.0
1,0,0,0,0,0,1,0,0,3325,5,1.0,1.3333333333333333,0.0
1,0,0,0,0,0,1,0,0,3325,5,1.0,1.3333333333333333,1.0
1,0,0,0,0,0,1,0,0,3325,5,1.0,1.3333333333333333,0.0
1,0,0,0,0,0,1,0,0,4094,6,0.0,1.3333333333333333,0.0
1,0,0,0,0,0,1,0,0,4094,6,1.0,1.3333333333333333,0.0
1,0,0,0,0,0,1,0,0,4712,7,0.0,1.3333333333333333,0.0
1,0,0,0,0,0,1,0,0,6160,8,0.0,1.3333333333333333,0.0
1,0,0,0,0,0,1,0,0,7090,9,0.0,1.3333333333333333,0.0
1,0,0,0,0,0,1,0,0,7090,9,1.0,1.3333333333333333,1.0
1,0,0,0,0,0,1,0,0,7090,9,1.0,1.3333333333333333,0.0
1,0,0,0,0,0,1,0,0,7090,9,1.0,1.3333333333333333,0.0
1,0,0,0,0,0,1,0,0,315,1,0.0,2.0,1.0
1,0,0,0,0,0,1,0,0,1462,2,0.0,2.0,0.0
1,0,0,0,0,0,1,0,0,3227,3,0.0,2.0,0.0
1,0,0,0,0,0,1,0,0,4082,4,0.0,2.0,0.0
1,0,0,0,0,0,1,0,0,7853,5,0.0,2.0,0.0
0,0,0,0,1,0,0,1,0,1789,1,0.0,7.777777777777778,0.0
0,0,0,0,1,0,0,1,0,1789,1,1.0,7.777777777777778,1.0
0,0,0,0,1,0,0,1,0,1789,1,1.0,7.777777777777778,0.0
0,0,0,0,1,0,0,1,0,1789,1,1.0,7.777777777777778,1.0
0,0,0,0,1,0,0,1,0,1789,1,1.0,7.777777777777778,0.0
0,0,0,0,1,0,0,1,0,2402,2,0.0,7.777777777777778,1.0
0,0,0,0,1,0,0,1,0,3185,3,0.0,7.777777777777778,0.0
0,0,0,0,1,0,0,1,0,4005,4,0.0,7.777777777777778,1.0
0,0,0,0,1,0,0,1,0,4799,5,0.0,7.777777777777778,0.0
0,0,0,0,1,0,0,1,0,4799,5,1.0,7.777777777777778,1.0
0,0,0,0,1,0,0,1,0,4799,5,1.0,7.777777777777778,1.0
0,0,0,0,1,0,0,1,0,4799,5,1.0,7.777777777777778,0.0
0,0,0,0,1,0,0,1,0,5418,6,0.0,7.777777777777778,0.0
0,0,0,0,1,0,0,1,0,5418,6,1.0,7.777777777777778,1.0
0,0,0,0,1,0,0,1,0,5418,6,1.0,7.777777777777778,1.0
0,0,0,0,1,0,0,1,0,5894,7,0.0,7.777777777777778,0.0
0,0,0,0,1,0,0,1,0,6637,8,0.0,7.777777777777778,0.0
0,0,0,0,1,0,0,1,0,7388,9,0.0,7.777777777777778,0.0
0,0,0,1,0,0,1,0,0,1598,1,0.0,1.0,0.0
0,0,0,1,0,0,1,0,0,4241,2,0.0,1.0,0.0
0,0,0,1,0,0,1,0,0,5365,3,0.0,1.0,0.0
0,1,0,0,0,0,1,0,0,3801,1,0.0,1.0,0.0
0,1,0,0,0,0,1,0,0,4554,2,0.0,1.0,1.0
0,1,0,0,0,0,1,0,0,4554,2,1.0,1.0,0.0
1,0,0,0,0,0,1,0,0,704,1,0.0,1.5,0.0
1,0,0,0,0,0,1,0,0,1852,2,0.0,1.5,1.0
1,0,0,0,0,0,1,0,0,2645,3,0.0,1.5,0.0
1,0,0,0,0,0,1,0,0,3463,4,0.0,1.5,0.0
1,0,0,0,0,0,1,0,0,4552,5,0.0,1.5,1.0
1,0,0,0,0,0,1,0,0,5594,6,0.0,1.5,1.0
0,0,0,1,0,0,1,0,0,1856,1,0.0,1.0,0.0
0,0,0,1,0,0,1,0,0,1856,1,1.0,1.0,0.0
0,0,0,1,0,0,1,0,0,1856,1,1.0,1.0,0.0
0,0,0,1,0,0,1,0,0,1856,1,1.0,1.0,0.0
0,0,0,1,0,0,1,0,0,1856,1,1.0,1.0,0.0
0,0,0,1,0,0,1,0,0,2263,2,0.0,1.0,0.0
0,0,0,1,0,0,1,0,0,2925,3,0.0,1.0,0.0
0,0,0,1,0,0,1,0,0,4415,4,0.0,1.0,0.0
0,0,0,1,0,0,1,0,0,5395,5,0.0,1.0,1.0
0,0,0,1,0,0,1,0,0,6073,6,0.0,1.0,0.0
0,0,0,1,0,0,1,0,0,6073,6,1.0,1.0,0.0
0,0,0,1,0,0,1,0,0,6568,7,0.0,1.0,0.0
0,0,0,1,0,0,1,0,0,7626,8,0.0,1.0,0.0
0,1,0,0,0,0,1,0,0,599,1,0.0,1.1666666666666667,0.0
0,1,0,0,0,0,1,0,0,2800,2,0.0,1.1666666666666667,0.0
0,1,0,0,0,0,1,0,0,2800,2,1.0,1.1666666666666667,1.0
0,1,0,0,0,0,1,0,0,2800,2,1.0,1.1666666666666667,0.0
0,1,0,0,0,0,1,0,0,2800,2,1.0,1.1666666666666667,0.0
0,1,0,0,0,0,1,0,0,2800,2,1.0,1.1666666666666667,0.0
0,1,0,0,0,0,1,0,0,4162,3,0.0,1.1666666666666667,0.0
0,1,0,0,0,0,1,0,0,5125,4,0.0,1.1666666666666667,1.0
0,1,0,0,0,0,1,0,0,6269,5,0.0,1.1666666666666667,0.0
0,1,0,0,0,0,1,0,0,6269,5,1.0,1.1666666666666667,1.0
0,1,0,0,0,0,1,0,0,7894,6,0.0,1.1666666666666667,0.0
0,1,0,0,0,0,1,0,0,1597,1,0.0,1.0,0.0
0,1,0,0,0,0,1,0,0,2172,2,0.0,1.0,0.0
0,1,0,0,0,0,1,0,0,2996,3,0.0,1.0,0.0
0,1,0,0,0,0,1,0,0,4249,4,0.0,1.0,0.0
0,1,0,0,0,0,1,0,0,4249,4,1.0,1.0,0.0
0,1,0,0,0,0,1,0,0,4249,4,1.0,1.0,0.0
0,1,0,0,0,0,1,0,0,4249,4,1.0,1.0,0.0
0,1,0,0,0,0,1,0,0,4249,4,1.0,1.0,0.0
0,1,0,0,0,0,1,0,0,5386,5,0.0,1.0,0.0
0,1,0,0,0,0,1,0,0,7589,6,0.0,1.0,1.0
1,0,0,0,0,0,1,0,0,1353,1,0.0,1.0,1.0
1,0,0,0,0,0,1,0,0,2765,2,0.0,1.0,0.0
1,0,0,0,0,0,1,0,0,2765,2,1.0,1.0,1.0
1,0,0,0,0,0,1,0,0,5012,3,0.0,1.0,0.0
1,0,0,0,0,0,1,0,0,7691,4,0.0,1.0,0.0
0,1,0,0,0,0,1,0,0,2397,1,0.0,1.0,0.0
0,0,0,1,0,0,1,0,0,319,1,0.0,1.0,0.0
0,0,0,1,0,0,1,0,0,1087,2,0.0,1.0,1.0
0,0,0,1,0,0,1,0,0,3766,3,0.0,1.0,0.0
0,0,0,1,0,0,1,0,0,3766,3,1.0,1.0,0.0
0,0,0,1,0,0,1,0,0,3766,3,1.0,1.0,0.0
0,0,0,1,0,0,1,0,0,3766,3,1.0,1.0,0.0
0,0,0,1,0,0,1,0,0,3766,3,1.0,1.0,0.0
0,0,0,1,0,0,1,0,0,7137,4,0.0,1.0,0.0
0,0,0,1,0,0,1,0,0,6569,1,0.0,1.0,0.0
0,0,0,1,0,0,1,0,0,6569,1,1.0,1.0,0.0
0,0,0,1,0,0,1,0,0,6569,1,1.0,1.0,0.0
0,0,0,1,0,0,1,0,0,6569,1,1.0,1.0,0.0
0,0,0,1,0,0,1,0,0,6569,1,1.0,1.0,0.0
0,0,0,1,0,0,1,0,0,356,1,0.0,1.0,0.0
0,0,0,1,0,0,1,0,0,4836,2,0.0,1.0,0.0
1,0,0,0,0,0,0,1,0,6947,1,0.0,8.0,0.0
1,0,0,0,0,0,0,1,0,6947,1,1.0,8.0,1.0
1,0,0,0,0,0,0,1,0,6947,1,1.0,8.0,0.0
1,0,0,0,0,0,0,1,0,7569,2,0.0,8.0,0.0
1,0,0,0,0,0,0,1,0,7569,2,1.0,8.0,0.0
1,0,0,0,0,0,0,1,0,7569,2,1.0,8.0,0.0
1,0,0,0,0,0,0,1,0,7569,2,1.0,8.0,1.0
1,0,0,0,0,0,0,1,0,7569,2,1.0,8.0,1.0
0,0,1,0,0,0,1,0,0,4061,1,0.0,1.0,0.0
0,0,1,0,0,0,1,0,0,4511,2,0.0,1.0,0.0
